2019,568,Não,Sim,Não,Não,219000,600,Agropecuária,Dois Vizinhos,Em operação,-25.74639,-53.061389,PR
2019,569,Não,Sim,Não,Não,167602,459.2,Agropecuária,Entre Rios do Oeste,Em operação,-24.706389,-54.243056,PR
2016,570,Não,Sim,Não,Não,8541,23.4,Agropecuária,Espumoso,Em operação,-28.72444,-52.844167,RS
2012,571,Não,Sim,Não,Não,469286,1285.7,Agropecuária,Farroupilha,Em operação,-29.22306,-51.342222,RS
2019,572,Não,Sim,Não,Não,9588218,26269.1,RSU e Estação de Tratamento de Esgoto,Igarassu,Em operação,-7.829167,-34.901389,PE
2019,573,Não,Sim,Não,Não,167602,459.2,Agropecuária,Inimutaba,Em operação,-18.7275,-44.358611,MG
2019,574,Não,Sim,Não,Não,167602,459.2,Agropecuária,Inimutaba,Em operação,-18.7275,-44.358611,MG
2019,575,Não,Sim,Não,Não,219000,600,Agropecuária,Itaguara,Em operação,-20.38611,-44.476944,MG
2019,576,Não,Sim,Não,Não,214531,587.8,Agropecuária,Itatiba,Em operação,-23.00722,-46.818333,SP
2019,577,Não,Sim,Não,Não,245817,673.5,Agropecuária,Ivinhema,Em operação,-22.236014,-53.868969,MS
2018,579,Não,Sim,Não,Não,167602,459.2,Agropecuária,Jaguaruna,Em operação,-28.61861,-49.025,SC
2019,580,Não,Sim,Não,Não,165367,453.1,Agropecuária,Jateí,Em operação,-22.48083,-54.308333,MS
2019,581,Não,Sim,Não,Não,26280000,72000,RSU e Estação de Tratamento de Esgoto,João Pessoa,Em operação,-7.119444,-34.845,PB
2019,582,Não,Sim,Não,Não,730000,2000,Agropecuária,Laguna Carapã,Em operação,-22.55222,-55.151111,MS
2019,583,Não,Sim,Não,Não,26280000,72000,RSU e Estação de Tratamento de Esgoto,Manaus,Em operação,-3.118889,-60.021667,AM
2019,584,Não,Sim,Não,Não,219000,600,Agropecuária,Marechal Cândido Rondon,Em operação,-24.55639,-54.556389,PR
2017,585,Não,sim,Não,Não,53633,146.9,Agropecuária,Miracema do Tocantins,Em operação,-9.565556,-48.393056,TO
2019,586,Não,Sim,Não,Não,1168000,3200,Agropecuária,Morada Nova de Minas,Em operação,-18.60389,-45.358056,MG
2015,587,Não,Sim,Não,Sim,22759000,113795,Indústria,Narandiba,Em implantação,-22.531389,-51.502778,SP
2015,588,Não,sim,Não,Não,2482000,6800,RSU e Estação de Tratamento de Esgoto,Niterói,Em implantação,-22.891276,-43.072542,RJ
2019,589,Não,sim,Não,Não,3289472,9012.3,Agropecuária,Nova Mutum,Em operação,-13.82222,-56.083333,MT
2019,590,Não,sim,Não,Não,616776,1689.8,Agropecuária,Nova Mutum,Em operação,-13.82222,-56.083333,MT
2017,592,Não,sim,Não,Não,167602,459.2,Agropecuária,Pará de Minas,Em operação,-18.58722,-46.514722,MG
2016,593,Não,sim,Não,Não,134082,367.3,Agropecuária,São José da Varginha,Em operação,-19.778837,-44.583054,MG
2019,594,Não,sim,Não,Não,364720,999.2,Agropecuária,São José da Varginha,Em operação,-19.776454,-44.578524,MG
2017,595,Não,sim,Não,Não,134082,367.3,Agropecuária,Pará de Minas,Em operação,-18.58722,-46.514722,MG
2018,596,Não,sim,Não,Não,134082,367.3,Agropecuária,Pará de Minas,Em operação,-18.58722,-46.514722,MG
2019,597,Não,sim,Não,Não,134082,367.3,Agropecuária,Pará de Minas,Em operação,-18.58722,-46.514722,MG
2019,598,Não,sim,Não,Não,167602,459.2,Agropecuária,Pará de Minas,Em operação,-18.58722,-46.514722,MG
2019,599,Não,Sim,Não,Não,167602,459.2,Agropecuária,Pará de Minas,Em operação,-18.58722,-46.514722,MG
2019,600,Não,Sim,Não,Não,167602,459.2,Agropecuária,Pará de Minas,Em operação,-18.58722,-46.514722,MG
2018,601,Não,Sim,Não,Não,2024203,8096.8,Indústria,Paranavaí,Em operação,-23.083266,-52.615735,PR
2015,602,Não,Sim,Não,Não,1083380,2968.2,Agropecuária,Patos de Minas,Em operação,-18.747689,-46.661892,MG
2019,603,Sim,Sim,Não,Não,174306,477.6,Agropecuária,Pequi,Em operação,-19.62889,-44.661667,MG
2019,604,Não,Sim,Não,Não,3902182,10690.9,RSU e Estação de Tratamento de Esgoto,Petrolina,Em operação,-9.368271,-40.501655,PE
2019,605,Não,Sim,Não,Não,165949,454.7,Agropecuária,Pinhal,Em operação,-27.51111,-53.215,RS
2019,606,Não,Sim,Não,Não,167602,459.2,Agropecuária,Piranga,Em operação,-20.68389,-43.296944,MG
2019,607,Não,Sim,Não,Não,438000,1200,Agropecuária,Pontalina,Em operação,-17.52278,-49.449167,GO
2016,608,Não,Sim,Não,Não,1051200,2880,RSU e Estação de Tratamento de Esgoto,Pouso Alto,Em operação,-22.19722,-44.972778,MG
2019,609,Não,Sim,Não,Não,168943,462.9,Agropecuária,Rio Verde,Em operação,-17.7925,-50.919444,GO
2019,610,Não,Sim,Não,Não,4204800,11520,RSU e Estação de Tratamento de Esgoto,Rosário,Em operação,-2.940833,-44.249167,MA
2017,611,Não,Sim,Não,Não,213400,584.7,Agropecuária,Santo Cristo,Em operação,-27.826111,-54.663056,RS
2019,612,Não,Sim,Não,Não,167602,459.2,Agropecuária,São José da Varginha,Em operação,-19.70694,-44.557778,MG
2019,613,Não,Sim,Não,Não,214531,587.8,Agropecuária,São José do Rio Pardo,Em operação,-21.60222,-46.901944,SP
2018,615,Sim,Não ,Não,Não,61550,168.6,Agropecuária,São Miguel do Iguaçu,Em operação,-25.371992,-54.198326,PR
2015,616,Sim,Não ,Não,Não,21600,59.2,Agropecuária,Serafina Corrêa,Em operação,-28.70861,-51.939722,RS
2015,617,Sim,Não,Não,Não,231348,633.8,Agropecuária,Serafina Corrêa,Em operação,-28.70861,-51.939722,RS
2019,618,Sim,Não,Não,Não,230174,630.6,Agropecuária,Sorriso,Em operação,-12.54667,-55.726389,MT
2019,619,Sim,Não,Não,Não,616776,1689.8,Agropecuária,Tapurah,Em operação,-12.74306,-56.511667,MT
2014,620,Sim,Não,Não,Não,401500,1100,Indústria,Toledo,Em operação,-24.689107,-53.832814,PR
2018,621,Não,Sim,Não,Não,350400,960,Agropecuária,Toledo,Em operação,-24.656667,-53.879444,PR
2019,622,Não,Sim,Não,Não,292000,800,Agropecuária,Três Barras do Paraná,Em operação,-25.421667,-53.184167,PR
2019,623,Não,Sim,Não,Não,438000,1200,Agropecuária,Três Passos,Em operação,-27.45583,-53.93,RS
2019,624,Não,Sim,Não,Não,1168000,3200,Agropecuária,Uberlândia,Em operação,-18.9125,-48.275278,MG
2018,625,Não,Sim,Não,Não,167602,459.2,Agropecuária,Urucânia,Em operação,-20.35083,-42.74,MG
2018,626,Não,Sim,Não,Não,214531,587.8,Agropecuária,Urucânia,Em operação,-20.35083,-42.74,MG
2018,627,Não,Sim,Não,Não,214531,587.8,Agropecuária,Urucânia,Em operação,-20.35083,-42.74,MG
2015,629,Não,Sim,Não,Não,12373500,33900,RSU e Estação de Tratamento de Esgoto,Cariacica,Em implantação,-20.240556,-40.378333,ES
2019,630,Não,Sim,Não,Não,410625,1125,Agropecuária,Xanxerê,Em operação,-26.875,-52.403889,SC
2019,631,Não,Sim,Não,Não,167602,459.2,Agropecuária,Xanxerê,Em operação,-26.774223,-52.46433,SC
2018,632,Não,Sim,Não,Não,481800,1320,Agropecuária,Xavantina,Em operação,-27.01722,-52.34,SC
2015,633,Sim,Não,Não,Não,87300,239.2,Agropecuária,Serafina Corrêa,Em reforma,-28.70861,-51.939722,RS
2015,634,Sim,Sim,Não,Não,109500,300,Agropecuária,Serafina Corrêa,Em operação,-28.6739,-51.8912,RS
2015,635,Não,Sim,Não,Sim,4772375,13075,Agropecuária,Castro,Em implantação,-24.716389,-49.993333,PR
2019,636,Não,Sim,Não,Não,166261,455.5,Agropecuária,Piracicaba,Em operação,-22.73556,-47.647778,SP
2015,637,Sim,Sim,Não,Sim,707370,1938,Agropecuária,Piraí do Sul,Em implantação,-24.488333,-49.844444,PR
2019,638,Não,Sim,Não,Não,1117348,3061.2,Agropecuária,Santa Vitória,Em operação,-18.84722,-50.123889,MG
2019,639,Sim,Não,Não,Não,594950,1630,Indústria,Maringá,Em operação,-23.42083,-51.933056,PR
2019,641,Sim,Não,Não,Não,1752000,4800,Indústria,Vila Maria,Em operação,-28.53417,-52.154722,RS
2015,642,Sim,Não,Não,Não,4380000,12000,Indústria,Maripá,Em operação,-24.42028,-53.828889,PR
2018,643,Não,Sim,Não,Não,2628000,7200,Indústria,Andirá,Em operação,-23.04778,-50.230556,PR
2019,644,Sim,Não,Não,Não,9636000,26400,Indústria,Palmital,Em operação,-22.78778,-50.219722,SP
2015,645,Sim,Não,Não,Não,4380000,12000,Indústria,Paranavaí,Em implantação,-23.08194,-52.461944,PR
2015,646,Sim,Não,Não,Não,1752000,4800,Indústria,Presidente Prudente,Em implantação,-22.13722,-51.388889,SP
2015,647,Sim,Não,Não,Não,876000,2400,Indústria,Tangará,Em implantação,-27.10333,-51.245,SC
2015,648,Sim,Não,Não,Não,876000,2400,Indústria,Arapongas,Em implantação,-23.41556,-51.426389,PR
2016,649,Não,Sim,Não,Não,10750909,29454.5,RSU e Estação de Tratamento de Esgoto,Cabreúva,Em operação,-23.310828,-47.15755,SP
2019,651,Não,Sim,Não,Não,1051200,2880,Indústria,Viamão,Em operação,-30.175379,-50.870767,RS
2019,652,Não,Sim,Não,Não,341640,936,Indústria,Porto Alegre,Em operação,-30.03444,-51.2175,RS
2019,653,Não,Sim,Não,Não,963600,2640,Indústria,Guarulhos,Em operação,-23.45417,-46.533611,SP
2019,654,Não,Sim,Não,Não,1051200,2880,Indústria,Ponta Grossa,Em operação,-25.09917,-50.158056,PR
2014,655,Sim,Não,Não,Não,2803200,7680,Indústria,Rio de Janeiro,Em operação,-22.90667,-43.172778,RJ
2019,656,Sim,Não,Não,Não,9636000,26400,Indústria,Marechal Cândido Rondon,Em operação,-24.561252,-54.035081,PR
2019,342,Não,Sim,Não,Não,167602,459.2,Agropecuária,Glória de Dourados,Em operação,-22.4175,-54.230833,MS
